Date,effective_interest_rate,,,,,,,,,,,,,,,
8/12/2019,0.250311902,,,,,,,,,,,,,,,
8/13/2019,0.250311902,,,,,,,,,,,,,,,
8/14/2019,0.250311902,,,,,,,,,,,,,,,
8/15/2019,0.250311902,,,,,,,,,,,,,,,
8/16/2019,0.250311902,,,,,,,,,,,,,,,
8/17/2019,0.250311902,,,,,,,,,,,,,,,
8/18/2019,0.250311902,,,,,,,,,,,,,,,
8/19/2019,0.250311902,,,,,,,,,,,,,,,
8/20/2019,0.250311902,,,,,,,,,,,,,,,
8/21/2019,0.250311902,,,,,,,,,,,,,,,
8/22/2019,0.250311902,,,,,,,,,,,,,,,
8/23/2019,0.250311902,,,,,,,,,,,,,,,
8/24/2019,0.250311902,,,,,,,,,,,,,,,
8/25/2019,0.250311902,,,,,,,,,,,,,,,
8/26/2019,0.250311902,,,,,,,,,,,,,,,
8/27/2019,0.250311902,,,,,,,,,,,,,,,
8/28/2019,0.250311902,,,,,,,,,,,,,,,
8/29/2019,0.250311902,,,,,,,,,,,,,,,
8/30/2019,0.250311902,,,,,,,,,,,,,,,
8/31/2019,0.250311902,,,,,,,,,,,,,,,
9/1/2019,0.250311902,,,,,,,,,,,,,,,
9/2/2019,0.250311902,,,,,,,,,,,,,,,
9/3/2019,0.250311902,,,,,,,,,,,,,,,
9/4/2019,0.250311902,,,,,,,,,,,,,,,
9/5/2019,0.250311902,,,,,,,,,,,,,,,
9/6/2019,0.250311902,,,,,,,,,,,,,,,
9/7/2019,0.250311902,,,,,,,,,,,,,,,
9/8/2019,0.250311902,,,,,,,,,,,,,,,
9/9/2019,0.250311902,,,,,,,,,,,,,,,
9/10/2019,0.250311902,,,,,,,,,,,,,,,
9/11/2019,0.250311902,,,,,,,,,,,,,,,
9/12/2019,0.250311902,,,,,,,,,,,,,,,
9/13/2019,0.250311902,,,,,,,,,,,,,,,
9/14/2019,0.250311902,,,,,,,,,,,,,,,
9/15/2019,0.250311902,,,,,,,,,,,,,,,
9/16/2019,0.250311902,,,,,,,,,,,,,,,
9/17/2019,0.250311902,,,,,,,,,,,,,,,
9/18/2019,0.250311902,,,,,,,,,,,,,,,
9/19/2019,0.250311902,,,,,,,,,,,,,,,
9/20/2019,0.250311902,,,,,,,,,,,,,,,
9/21/2019,0.250311902,,,,,,,,,,,,,,,
9/22/2019,0.250311902,,,,,,,,,,,,,,,
9/23/2019,0.250311902,,,,,,,,,,,,,,,
9/24/2019,0.250311902,,,,,,,,,,,,,,,
9/25/2019,0.250311902,,,,,,,,,,,,,,,
9/26/2019,0.250311902,,,,,,,,,,,,,,,
9/27/2019,0.250311902,,,,,,,,,,,,,,,
9/28/2019,0.250311902,,,,,,,,,,,,,,,
9/29/2019,0.250311902,,,,,,,,,,,,,,,
9/30/2019,0.250311902,,,,,,,,,,,,,,,
10/1/2019,0.250311902,,,,,,,,,,,,,,,
10/2/2019,0.250311902,,,,,,,,,,,,,,,
10/3/2019,0.250311902,,,,,,,,,,,,,,,
10/4/2019,0.250311902,,,,,,,,,,,,,,,
10/5/2019,0.250311902,,,,,,,,,,,,,,,
10/6/2019,0.250311902,,,,,,,,,,,,,,,
10/7/2019,0.250311902,,,,,,,,,,,,,,,
10/8/2019,0.250311902,,,,,,,,,,,,,,,
10/9/2019,0.250311902,,,,,,,,,,,,,,,
10/10/2019,0.250311902,,,,,,,,,,,,,,,
10/11/2019,0.250311902,,,,,,,,,,,,,,,
10/12/2019,0.250311902,,,,,,,,,,,,,,,
10/13/2019,0.250311902,,,,,,,,,,,,,,,
10/14/2019,0.250311902,,,,,,,,,,,,,,,
10/15/2019,0.250311902,,,,,,,,,,,,,,,
10/16/2019,0.250311902,,,,,,,,,,,,,,,
10/17/2019,0.250311902,,,,,,,,,,,,,,,
10/18/2019,0.250311902,,,,,,,,,,,,,,,
10/19/2019,0.250311902,,,,,,,,,,,,,,,
10/20/2019,0.250311902,,,,,,,,,,,,,,,
10/21/2019,0.250311902,,,,,,,,,,,,,,,
10/22/2019,0.250311902,,,,,,,,,,,,,,,
10/23/2019,0.250311902,,,,,,,,,,,,,,,
10/24/2019,0.250311902,,,,,,,,,,,,,,,
10/25/2019,0.250311902,,,,,,,,,,,,,,,
10/26/2019,0.250311902,,,,,,,,,,,,,,,
10/27/2019,0.250311902,,,,,,,,,,,,,,,
10/28/2019,0.250311902,,,,,,,,,,,,,,,
10/29/2019,0.250311902,,,,,,,,,,,,,,,
10/30/2019,0.250311902,,,,,,,,,,,,,,,
10/31/2019,0.250311902,,,,,,,,,,,,,,,
11/1/2019,0.250311902,,,,,,,,,,,,,,,
11/2/2019,0.250311902,,,,,,,,,,,,,,,
11/3/2019,0.250311902,,,,,,,,,,,,,,,
11/4/2019,0.250311902,,,,,,,,,,,,,,,
11/5/2019,0.250311902,,,,,,,,,,,,,,,
11/6/2019,0.250311902,,,,,,,,,,,,,,,
11/7/2019,0.250311902,,,,,,,,,,,,,,,
11/8/2019,0.250311902,,,,,,,,,,,,,,,
11/9/2019,0.250311902,,,,,,,,,,,,,,,
11/10/2019,0.250311902,,,,,,,,,,,,,,,
11/11/2019,0.250311902,,,,,,,,,,,,,,,
11/12/2019,0.250311902,,,,,,,,,,,,,,,
11/13/2019,0.250311902,,,,,,,,,,,,,,,
11/14/2019,0.250311902,,,,,,,,,,,,,,,
11/15/2019,0.250311902,,,,,,,,,,,,,,,
11/16/2019,0.250311902,,,,,,,,,,,,,,,
11/17/2019,0.250311902,,,,,,,,,,,,,,,
11/18/2019,0.250311902,,,,,,,,,,,,,,,
11/19/2019,0.250311902,,,,,,,,,,,,,,,
11/20/2019,0.250311902,,,,,,,,,,,,,,,
11/21/2019,0.250311902,,,,,,,,,,,,,,,
11/22/2019,0.250311902,,,,,,,,,,,,,,,
11/23/2019,0.250311902,,,,,,,,,,,,,,,
11/24/2019,0.250311902,,,,,,,,,,,,,,,
11/25/2019,0.250311902,,,,,,,,,,,,,,,
11/26/2019,0.250311902,,,,,,,,,,,,,,,
11/27/2019,0.250311902,,,,,,,,,,,,,,,
11/28/2019,0.250311902,,,,,,,,,,,,,,,
11/29/2019,0.250311902,,,,,,,,,,,,,,,
11/30/2019,0.250311902,,,,,,,,,,,,,,,
12/1/2019,0.250311902,,,,,,,,,,,,,,,
12/2/2019,0.250311902,,,,,,,,,,,,,,,
12/3/2019,0.250311902,,,,,,,,,,,,,,,
12/4/2019,0.250311902,,,,,,,,,,,,,,,
12/5/2019,0.250311902,,,,,,,,,,,,,,,
12/6/2019,0.250311902,,,,,,,,,,,,,,,
12/7/2019,0.250311902,,,,,,,,,,,,,,,
12/8/2019,0.250311902,,,,,,,,,,,,,,,
12/9/2019,0.250311902,,,,,,,,,,,,,,,
12/10/2019,0.250311902,,,,,,,,,,,,,,,
12/11/2019,0.250311902,,,,,,,,,,,,,,,
12/12/2019,0.250311902,,,,,,,,,,,,,,,
12/13/2019,0.250311902,,,,,,,,,,,,,,,
12/14/2019,0.250311902,,,,,,,,,,,,,,,
12/15/2019,0.250311902,,,,,,,,,,,,,,,
12/16/2019,0.250311902,,,,,,,,,,,,,,,
12/17/2019,0.250311902,,,,,,,,,,,,,,,
12/18/2019,0.250311902,,,,,,,,,,,,,,,
12/19/2019,0.250311902,,,,,,,,,,,,,,,
12/20/2019,0.250311902,,,,,,,,,,,,,,,
12/21/2019,0.250311902,,,,,,,,,,,,,,,
12/22/2019,0.250311902,,,,,,,,,,,,,,,
12/23/2019,0.250311902,,,,,,,,,,,,,,,
12/24/2019,0.250311902,,,,,,,,,,,,,,,
12/25/2019,0.250311902,,,,,,,,,,,,,,,
12/26/2019,0.250311902,,,,,,,,,,,,,,,
12/27/2019,0.250311902,,,,,,,,,,,,,,,
12/28/2019,0.250311902,,,,,,,,,,,,,,,
12/29/2019,0.250311902,,,,,,,,,,,,,,,
12/30/2019,0.250311902,,,,,,,,,,,,,,,
12/31/2019,0.250311902,,,,,,,,,,,,,,,
1/1/2020,0.250311902,,,,,,,,,,,,,,,
1/2/2020,0.250311902,,,,,,,,,,,,,,,
1/3/2020,0.250311902,,,,,,,,,,,,,,,
1/4/2020,0.250311902,,,,,,,,,,,,,,,
1/5/2020,0.250311902,,,,,,,,,,,,,,,
1/6/2020,0.250311902,,,,,,,,,,,,,,,
1/7/2020,0.250311902,,,,,,,,,,,,,,,
1/8/2020,0.250311902,,,,,,,,,,,,,,,
1/9/2020,0.250311902,,,,,,,,,,,,,,,
1/10/2020,0.250311902,,,,,,,,,,,,,,,
1/11/2020,0.250311902,,,,,,,,,,,,,,,
1/12/2020,0.250311902,,,,,,,,,,,,,,,
1/13/2020,0.250311902,,,,,,,,,,,,,,,
1/14/2020,0.250311902,,,,,,,,,,,,,,,
1/15/2020,0.250311902,,,,,,,,,,,,,,,
1/16/2020,0.250311902,,,,,,,,,,,,,,,
1/17/2020,0.250311902,,,,,,,,,,,,,,,
1/18/2020,0.250311902,,,,,,,,,,,,,,,
1/19/2020,0.250311902,,,,,,,,,,,,,,,
1/20/2020,0.250311902,,,,,,,,,,,,,,,
1/21/2020,0.250311902,,,,,,,,,,,,,,,
1/22/2020,0.250311902,,,,,,,,,,,,,,,
1/23/2020,0.250311902,,,,,,,,,,,,,,,
1/24/2020,0.250311902,,,,,,,,,,,,,,,
1/25/2020,0.250311902,,,,,,,,,,,,,,,
1/26/2020,0.250311902,,,,,,,,,,,,,,,
1/27/2020,0.250311902,,,,,,,,,,,,,,,
1/28/2020,0.250311902,,,,,,,,,,,,,,,
1/29/2020,0.250311902,,,,,,,,,,,,,,,
1/30/2020,0.250311902,,,,,,,,,,,,,,,
1/31/2020,0.250311902,,,,,,,,,,,,,,,
2/1/2020,0.250311902,,,,,,,,,,,,,,,
2/2/2020,0.250311902,,,,,,,,,,,,,,,
2/3/2020,0.250311902,,,,,,,,,,,,,,,
2/4/2020,0.250311902,,,,,,,,,,,,,,,
2/5/2020,0.250311902,,,,,,,,,,,,,,,
2/6/2020,0.250311902,,,,,,,,,,,,,,,
2/7/2020,0.250311902,,,,,,,,,,,,,,,
2/8/2020,0.250311902,,,,,,,,,,,,,,,
2/9/2020,0.250311902,,,,,,,,,,,,,,,
2/10/2020,0.250311902,,,,,,,,,,,,,,,
2/11/2020,0.250311902,,,,,,,,,,,,,,,
2/12/2020,0.250311902,,,,,,,,,,,,,,,
2/13/2020,0.250311902,,,,,,,,,,,,,,,
2/14/2020,0.250311902,,,,,,,,,,,,,,,
2/15/2020,0.250311902,,,,,,,,,,,,,,,
2/16/2020,0.250311902,,,,,,,,,,,,,,,
2/17/2020,0.250311902,,,,,,,,,,,,,,,
2/18/2020,0.250311902,,,,,,,,,,,,,,,
2/19/2020,0.250311902,,,,,,,,,,,,,,,
2/20/2020,0.250311902,,,,,,,,,,,,,,,
2/21/2020,0.250311902,,,,,,,,,,,,,,,
2/22/2020,0.250311902,,,,,,,,,,,,,,,
2/23/2020,0.250311902,,,,,,,,,,,,,,,
2/24/2020,0.250311902,,,,,,,,,,,,,,,
2/25/2020,0.250311902,,,,,,,,,,,,,,,
2/26/2020,0.250311902,,,,,,,,,,,,,,,
2/27/2020,0.250311902,,,,,,,,,,,,,,,
2/28/2020,0.250311902,,,,,,,,,,,,,,,
2/29/2020,0.250311902,,,,,,,,,,,,,,,
3/1/2020,0.250311902,,,,,,,,,,,,,,,
3/2/2020,0.250311902,,,,,,,,,,,,,,,
3/3/2020,0.250311902,,,,,,,,,,,,,,,
3/4/2020,0.250311902,,,,,,,,,,,,,,,
3/5/2020,0.250311902,,,,,,,,,,,,,,,
3/6/2020,0.250311902,,,,,,,,,,,,,,,
3/7/2020,0.250311902,,,,,,,,,,,,,,,
3/8/2020,0.250311902,,,,,,,,,,,,,,,
3/9/2020,0.250311902,,,,,,,,,,,,,,,
3/10/2020,0.250311902,,,,,,,,,,,,,,,
3/11/2020,0.250311902,,,,,,,,,,,,,,,
3/12/2020,0.250311902,,,,,,,,,,,,,,,
3/13/2020,0.250311902,,,,,,,,,,,,,,,
3/14/2020,0.250311902,,,,,,,,,,,,,,,
3/15/2020,0.250311902,,,,,,,,,,,,,,,
3/16/2020,0.250311902,,,,,,,,,,,,,,,
3/17/2020,0.250311902,,,,,,,,,,,,,,,
3/18/2020,0.250311902,,,,,,,,,,,,,,,
3/19/2020,0.250311902,,,,,,,,,,,,,,,
3/20/2020,0.250311902,,,,,,,,,,,,,,,
3/21/2020,0.250311902,,,,,,,,,,,,,,,
3/22/2020,0.250311902,,,,,,,,,,,,,,,
3/23/2020,0.250311902,,,,,,,,,,,,,,,
3/24/2020,0.250311902,,,,,,,,,,,,,,,
3/25/2020,0.250311902,,,,,,,,,,,,,,,
3/26/2020,0.250311902,,,,,,,,,,,,,,,
3/27/2020,0.250311902,,,,,,,,,,,,,,,
3/28/2020,0.250311902,,,,,,,,,,,,,,,
3/29/2020,0.250311902,,,,,,,,,,,,,,,
3/30/2020,0.250311902,,,,,,,,,,,,,,,
3/31/2020,0.250311902,,,,,,,,,,,,,,,
4/1/2020,0.250311902,,,,,,,,,,,,,,,
4/2/2020,0.250311902,,,,,,,,,,,,,,,
4/3/2020,0.250311902,,,,,,,,,,,,,,,
4/4/2020,0.250311902,,,,,,,,,,,,,,,
4/5/2020,0.250311902,,,,,,,,,,,,,,,
4/6/2020,0.250311902,,,,,,,,,,,,,,,
4/7/2020,0.250311902,,,,,,,,,,,,,,,
4/8/2020,0.250311902,,,,,,,,,,,,,,,
4/9/2020,0.250311902,,,,,,,,,,,,,,,
4/10/2020,0.10004988,,,,,,,,,,,,,,,
4/11/2020,0.10004988,,,,,,,,,,,,,,,
4/12/2020,0.10004988,,,,,,,,,,,,,,,
4/13/2020,0.10004988,,,,,,,,,,,,,,,
4/14/2020,0.10004988,,,,,,,,,,,,,,,
4/15/2020,0.10004988,,,,,,,,,,,,,,,
4/16/2020,0.10004988,,,,,,,,,,,,,,,
4/17/2020,0.10004988,,,,,,,,,,,,,,,
4/18/2020,0.10004988,,,,,,,,,,,,,,,
4/19/2020,0.10004988,,,,,,,,,,,,,,,
4/20/2020,0.10004988,,,,,,,,,,,,,,,
4/21/2020,0.10004988,,,,,,,,,,,,,,,
4/22/2020,0.10004988,,,,,,,,,,,,,,,
4/23/2020,0.10004988,,,,,,,,,,,,,,,
4/24/2020,0.10004988,,,,,,,,,,,,,,,
4/25/2020,0.10004988,,,,,,,,,,,,,,,
4/26/2020,0.10004988,,,,,,,,,,,,,,,
4/27/2020,0.10004988,,,,,,,,,,,,,,,
4/28/2020,0.10004988,,,,,,,,,,,,,,,
4/29/2020,0.10004988,,,,,,,,,,,,,,,
4/30/2020,0.10004988,,,,,,,,,,,,,,,
5/1/2020,0.10004988,,,,,,,,,,,,,,,
5/2/2020,0.10004988,,,,,,,,,,,,,,,
5/3/2020,0.10004988,,,,,,,,,,,,,,,
5/4/2020,0.10004988,,,,,,,,,,,,,,,
5/5/2020,0.10004988,,,,,,,,,,,,,,,
5/6/2020,0.10004988,,,,,,,,,,,,,,,
5/7/2020,0.10004988,,,,,,,,,,,,,,,
5/8/2020,0.10004988,,,,,,,,,,,,,,,
5/9/2020,0.10004988,,,,,,,,,,,,,,,
5/10/2020,0.10004988,,,,,,,,,,,,,,,
5/11/2020,0.10004988,,,,,,,,,,,,,,,
5/12/2020,0.10004988,,,,,,,,,,,,,,,
5/13/2020,0.10004988,,,,,,,,,,,,,,,
5/14/2020,0.10004988,,,,,,,,,,,,,,,
5/15/2020,0.10004988,,,,,,,,,,,,,,,
5/16/2020,0.10004988,,,,,,,,,,,,,,,
5/17/2020,0.10004988,,,,,,,,,,,,,,,
5/18/2020,0.10004988,,,,,,,,,,,,,,,
5/19/2020,0.10004988,,,,,,,,,,,,,,,
5/20/2020,0.10004988,,,,,,,,,,,,,,,
5/21/2020,0.10004988,,,,,,,,,,,,,,,
5/22/2020,0.10004988,,,,,,,,,,,,,,,
5/23/2020,0.10004988,,,,,,,,,,,,,,,
5/24/2020,0.10004988,,,,,,,,,,,,,,,
5/25/2020,0.10004988,,,,,,,,,,,,,,,
5/26/2020,0.10004988,,,,,,,,,,,,,,,
5/27/2020,0.10004988,,,,,,,,,,,,,,,
5/28/2020,0.10004988,,,,,,,,,,,,,,,
5/29/2020,0.10004988,,,,,,,,,,,,,,,
5/30/2020,0.10004988,,,,,,,,,,,,,,,
5/31/2020,0.10004988,,,,,,,,,,,,,,,
6/1/2020,0.10004988,,,,,,,,,,,,,,,
6/2/2020,0.10004988,,,,,,,,,,,,,,,
6/3/2020,0.10004988,,,,,,,,,,,,,,,
6/4/2020,0.10004988,,,,,,,,,,,,,,,
6/5/2020,0.10004988,,,,,,,,,,,,,,,
6/6/2020,0.10004988,,,,,,,,,,,,,,,
6/7/2020,0.10004988,,,,,,,,,,,,,,,
6/8/2020,0.10004988,,,,,,,,,,,,,,,
6/9/2020,0.10004988,,,,,,,,,,,,,,,
6/10/2020,0.10004988,,,,,,,,,,,,,,,
6/11/2020,0.10004988,,,,,,,,,,,,,,,
6/12/2020,0.10004988,,,,,,,,,,,,,,,
6/13/2020,0.10004988,,,,,,,,,,,,,,,
6/14/2020,0.10004988,,,,,,,,,,,,,,,
6/15/2020,0.10004988,,,,,,,,,,,,,,,
6/16/2020,0.10004988,,,,,,,,,,,,,,,
6/17/2020,0.10004988,,,,,,,,,,,,,,,
6/18/2020,0.10004988,,,,,,,,,,,,,,,
6/19/2020,0.10004988,,,,,,,,,,,,,,,
6/20/2020,0.10004988,,,,,,,,,,,,,,,
6/21/2020,0.10004988,,,,,,,,,,,,,,,
6/22/2020,0.10004988,,,,,,,,,,,,,,,
6/23/2020,0.10004988,,,,,,,,,,,,,,,
6/24/2020,0.10004988,,,,,,,,,,,,,,,
6/25/2020,0.10004988,,,,,,,,,,,,,,,
6/26/2020,0.10004988,,,,,,,,,,,,,,,
6/27/2020,0.10004988,,,,,,,,,,,,,,,
6/28/2020,0.10004988,,,,,,,,,,,,,,,
6/29/2020,0.10004988,,,,,,,,,,,,,,,
6/30/2020,0.10004988,,,,,,,,,,,,,,,
7/1/2020,0.10004988,,,,,,,,,,,,,,,
7/2/2020,0.10004988,,,,,,,,,,,,,,,
7/3/2020,0.10004988,,,,,,,,,,,,,,,
7/4/2020,0.10004988,,,,,,,,,,,,,,,
7/5/2020,0.10004988,,,,,,,,,,,,,,,
7/6/2020,0.10004988,,,,,,,,,,,,,,,
7/7/2020,0.10004988,,,,,,,,,,,,,,,
7/8/2020,0.10004988,,,,,,,,,,,,,,,
7/9/2020,0.10004988,,,,,,,,,,,,,,,
7/10/2020,0.10004988,,,,,,,,,,,,,,,
7/11/2020,0.10004988,,,,,,,,,,,,,,,
7/12/2020,0.10004988,,,,,,,,,,,,,,,
7/13/2020,0.10004988,,,,,,,,,,,,,,,
7/14/2020,0.10004988,,,,,,,,,,,,,,,
7/15/2020,0.10004988,,,,,,,,,,,,,,,
7/16/2020,0.10004988,,,,,,,,,,,,,,,
7/17/2020,0.10004988,,,,,,,,,,,,,,,
7/18/2020,0.10004988,,,,,,,,,,,,,,,
7/19/2020,0.10004988,,,,,,,,,,,,,,,
7/20/2020,0.10004988,,,,,,,,,,,,,,,
7/21/2020,0.10004988,,,,,,,,,,,,,,,
7/22/2020,0.10004988,,,,,,,,,,,,,,,
7/23/2020,0.10004988,,,,,,,,,,,,,,,
7/24/2020,0.10004988,,,,,,,,,,,,,,,
7/25/2020,0.10004988,,,,,,,,,,,,,,,
7/26/2020,0.10004988,,,,,,,,,,,,,,,
7/27/2020,0.10004988,,,,,,,,,,,,,,,
7/28/2020,0.10004988,,,,,,,,,,,,,,,
7/29/2020,0.10004988,,,,,,,,,,,,,,,
7/30/2020,0.10004988,,,,,,,,,,,,,,,
7/31/2020,0.10004988,,,,,,,,,,,,,,,
8/1/2020,0.10004988,,,,,,,,,,,,,,,
8/2/2020,0.10004988,,,,,,,,,,,,,,,
8/3/2020,0.10004988,,,,,,,,,,,,,,,
8/4/2020,0.10004988,,,,,,,,,,,,,,,
8/5/2020,0.10004988,,,,,,,,,,,,,,,
8/6/2020,0.10004988,,,,,,,,,,,,,,,
8/7/2020,0.10004988,,,,,,,,,,,,,,,
8/8/2020,0.10004988,,,,,,,,,,,,,,,
8/9/2020,0.10004988,,,,,,,,,,,,,,,
8/10/2020,0.10004988,,,,,,,,,,,,,,,
8/11/2020,0.10004988,,,,,,,,,,,,,,,
8/12/2020,0.10004988,,,,,,,,,,,,,,,
8/13/2020,0.10004988,,,,,,,,,,,,,,,
8/14/2020,0.10004988,,,,,,,,,,,,,,,
8/15/2020,0.10004988,,,,,,,,,,,,,,,
8/16/2020,0.10004988,,,,,,,,,,,,,,,
8/17/2020,0.10004988,,,,,,,,,,,,,,,
8/18/2020,0.10004988,,,,,,,,,,,,,,,
8/19/2020,0.10004988,,,,,,,,,,,,,,,
8/20/2020,0.10004988,,,,,,,,,,,,,,,
8/21/2020,0.10004988,,,,,,,,,,,,,,,
8/22/2020,0.10004988,,,,,,,,,,,,,,,
8/23/2020,0.10004988,,,,,,,,,,,,,,,
8/24/2020,0.10004988,,,,,,,,,,,,,,,
8/25/2020,0.10004988,,,,,,,,,,,,,,,
8/26/2020,0.10004988,,,,,,,,,,,,,,,
8/27/2020,0.10004988,,,,,,,,,,,,,,,
8/28/2020,0.10004988,,,,,,,,,,,,,,,
8/29/2020,0.10004988,,,,,,,,,,,,,,,
8/30/2020,0.10004988,,,,,,,,,,,,,,,
8/31/2020,0.10004988,,,,,,,,,,,,,,,
9/1/2020,0.10004988,,,,,,,,,,,,,,,
9/2/2020,0.10004988,,,,,,,,,,,,,,,
9/3/2020,0.10004988,,,,,,,,,,,,,,,
9/4/2020,0.10004988,,,,,,,,,,,,,,,
9/5/2020,0.10004988,,,,,,,,,,,,,,,
9/6/2020,0.10004988,,,,,,,,,,,,,,,
9/7/2020,0.10004988,,,,,,,,,,,,,,,
9/8/2020,0.10004988,,,,,,,,,,,,,,,
9/9/2020,0.10004988,,,,,,,,,,,,,,,
9/10/2020,0.10004988,,,,,,,,,,,,,,,
9/11/2020,0.10004988,,,,,,,,,,,,,,,
9/12/2020,0.10004988,,,,,,,,,,,,,,,
9/13/2020,0.10004988,,,,,,,,,,,,,,,
9/14/2020,0.10004988,,,,,,,,,,,,,,,
9/15/2020,0.10004988,,,,,,,,,,,,,,,
9/16/2020,0.10004988,,,,,,,,,,,,,,,
9/17/2020,0.10004988,,,,,,,,,,,,,,,
9/18/2020,0.10004988,,,,,,,,,,,,,,,
9/19/2020,0.10004988,,,,,,,,,,,,,,,
9/20/2020,0.10004988,,,,,,,,,,,,,,,
9/21/2020,0.10004988,,,,,,,,,,,,,,,
9/22/2020,0.10004988,,,,,,,,,,,,,,,
9/23/2020,0.10004988,,,,,,,,,,,,,,,
9/24/2020,0.10004988,,,,,,,,,,,,,,,
9/25/2020,0.10004988,,,,,,,,,,,,,,,
9/26/2020,0.10004988,,,,,,,,,,,,,,,
9/27/2020,0.10004988,,,,,,,,,,,,,,,
9/28/2020,0.10004988,,,,,,,,,,,,,,,
9/29/2020,0.10004988,,,,,,,,,,,,,,,
9/30/2020,0.10004988,,,,,,,,,,,,,,,
10/1/2020,0.10004988,,,,,,,,,,,,,,,
10/2/2020,0.10004988,,,,,,,,,,,,,,,
10/3/2020,0.10004988,,,,,,,,,,,,,,,
10/4/2020,0.10004988,,,,,,,,,,,,,,,
10/5/2020,0.10004988,,,,,,,,,,,,,,,
10/6/2020,0.10004988,,,,,,,,,,,,,,,
10/7/2020,0.10004988,,,,,,,,,,,,,,,
10/8/2020,0.10004988,,,,,,,,,,,,,,,
10/9/2020,0.10004988,,,,,,,,,,,,,,,
10/10/2020,0.10004988,,,,,,,,,,,,,,,
10/11/2020,0.10004988,,,,,,,,,,,,,,,
10/12/2020,0.10004988,,,,,,,,,,,,,,,
10/13/2020,0.10004988,,,,,,,,,,,,,,,
10/14/2020,0.10004988,,,,,,,,,,,,,,,
10/15/2020,0.10004988,,,,,,,,,,,,,,,
10/16/2020,0.10004988,,,,,,,,,,,,,,,
10/17/2020,0.10004988,,,,,,,,,,,,,,,
10/18/2020,0.10004988,,,,,,,,,,,,,,,
10/19/2020,0.10004988,,,,,,,,,,,,,,,
10/20/2020,0.10004988,,,,,,,,,,,,,,,
10/21/2020,0.10004988,,,,,,,,,,,,,,,
10/22/2020,0.10004988,,,,,,,,,,,,,,,
10/23/2020,0.10004988,,,,,,,,,,,,,,,
10/24/2020,0.10004988,,,,,,,,,,,,,,,
10/25/2020,0.10004988,,,,,,,,,,,,,,,
10/26/2020,0.10004988,,,,,,,,,,,,,,,
10/27/2020,0.10004988,,,,,,,,,,,,,,,
10/28/2020,0.10004988,,,,,,,,,,,,,,,
10/29/2020,0.10004988,,,,,,,,,,,,,,,
10/30/2020,0.10004988,,,,,,,,,,,,,,,
10/31/2020,0.10004988,,,,,,,,,,,,,,,
11/1/2020,0.10004988,,,,,,,,,,,,,,,
11/2/2020,0.10004988,,,,,,,,,,,,,,,
11/3/2020,0.10004988,,,,,,,,,,,,,,,
11/4/2020,0.10004988,,,,,,,,,,,,,,,
11/5/2020,0.10004988,,,,,,,,,,,,,,,
11/6/2020,0.10004988,,,,,,,,,,,,,,,
11/7/2020,0.10004988,,,,,,,,,,,,,,,
11/8/2020,0.10004988,,,,,,,,,,,,,,,
11/9/2020,0.10004988,,,,,,,,,,,,,,,
11/10/2020,0.10004988,,,,,,,,,,,,,,,
11/11/2020,0.10004988,,,,,,,,,,,,,,,
11/12/2020,0.10004988,,,,,,,,,,,,,,,
11/13/2020,0.10004988,,,,,,,,,,,,,,,
11/14/2020,0.10004988,,,,,,,,,,,,,,,
11/15/2020,0.10004988,,,,,,,,,,,,,,,
11/16/2020,0.10004988,,,,,,,,,,,,,,,
11/17/2020,0.10004988,,,,,,,,,,,,,,,
11/18/2020,0.10004988,,,,,,,,,,,,,,,
11/19/2020,0.10004988,,,,,,,,,,,,,,,
11/20/2020,0.10004988,,,,,,,,,,,,,,,
11/21/2020,0.10004988,,,,,,,,,,,,,,,
11/22/2020,0.10004988,,,,,,,,,,,,,,,
11/23/2020,0.10004988,,,,,,,,,,,,,,,
11/24/2020,0.10004988,,,,,,,,,,,,,,,
11/25/2020,0.10004988,,,,,,,,,,,,,,,
11/26/2020,0.10004988,,,,,,,,,,,,,,,
11/27/2020,0.10004988,,,,,,,,,,,,,,,
11/28/2020,0.10004988,,,,,,,,,,,,,,,
11/29/2020,0.10004988,,,,,,,,,,,,,,,
11/30/2020,0.10004988,,,,,,,,,,,,,,,
12/1/2020,0.10004988,,,,,,,,,,,,,,,
12/2/2020,0.10004988,,,,,,,,,,,,,,,
12/3/2020,0.10004988,,,,,,,,,,,,,,,
12/4/2020,0.10004988,,,,,,,,,,,,,,,
12/5/2020,0.10004988,,,,,,,,,,,,,,,
12/6/2020,0.10004988,,,,,,,,,,,,,,,
12/7/2020,0.10004988,,,,,,,,,,,,,,,
12/8/2020,0.10004988,,,,,,,,,,,,,,,
12/9/2020,0.10004988,,,,,,,,,,,,,,,
12/10/2020,0.10004988,,,,,,,,,,,,,,,
12/11/2020,0.10004988,,,,,,,,,,,,,,,
12/12/2020,0.10004988,,,,,,,,,,,,,,,
12/13/2020,0.10004988,,,,,,,,,,,,,,,
12/14/2020,0.10004988,,,,,,,,,,,,,,,
12/15/2020,0.10004988,,,,,,,,,,,,,,,
12/16/2020,0.10004988,,,,,,,,,,,,,,,
12/17/2020,0.10004988,,,,,,,,,,,,,,,
12/18/2020,0.10004988,,,,,,,,,,,,,,,
12/19/2020,0.10004988,,,,,,,,,,,,,,,
12/20/2020,0.10004988,,,,,,,,,,,,,,,
12/21/2020,0.10004988,,,,,,,,,,,,,,,
12/22/2020,0.10004988,,,,,,,,,,,,,,,
